Station: Lausanne-César-Roux
Stadt, Verkehr
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
13.01.2019 03:00;43.9;22.5;0.25;13.7;11.5;38.6;1.8;0.1;-0.1
13.01.2019 04:00;46.5;17.3;0.23;11.8;9.8;25.2;1.8;0.0;0.0
13.01.2019 05:00;47.8;16.2;0.23;9.3;7.5;25.1;1.6;0.7;-0.6
13.01.2019 06:00;45.2;19.1;0.25;7.1;5.8;29.3;1.6;1.6;0.0
13.01.2019 07:00;44.3;17.8;0.24;6.1;4.8;24.4;1.3;2.6;-0.3
13.01.2019 08:00;47.3;14.5;0.23;4.4;3.5;21.8;1.5;2.5;-0.1
13.01.2019 09:00;41.6;19.2;0.23;4.5;3.4;30.0;1.4;1.8;0.7
13.01.2019 10:00;42.0;19.9;0.27;3.4;2.6;33.2;1.8;1.3;5.2
13.01.2019 11:00;39.1;23.1;0.25;2.7;2.0;36.9;2.0;0.5;10.0
13.01.2019 12:00;36.0;26.4;0.28;2.7;1.8;45.1;2.4;0.3;16.1
13.01.2019 13:00;34.0;29.0;0.28;3.5;2.3;53.7;2.8;0.5;23.3
13.01.2019 14:00;29.4;33.0;0.32;4.1;3.1;62.0;3.1;0.8;12.2
13.01.2019 15:00;28.3;35.1;0.34;5.2;4.2;59.7;3.6;0.1;20.9
13.01.2019 16:00;24.1;37.4;0.47;7.4;6.0;68.8;3.5;0.0;12.3
13.01.2019 17:00;28.0;32.3;0.35;6.1;4.8;54.0;4.1;0.2;3.2
13.01.2019 18:00;28.4;33.6;0.32;6.1;4.6;63.8;4.2;0.1;0.0
13.01.2019 19:00;30.4;30.9;0.33;7.0;5.5;57.1;4.4;0.3;0.0
13.01.2019 20:00;29.0;30.1;0.34;7.5;6.0;50.6;4.5;0.4;0.0
13.01.2019 21:00;28.8;28.4;0.32;9.6;8.0;45.2;4.6;0.0;0.0
13.01.2019 22:00;32.0;27.3;0.32;7.7;6.2;44.4;5.2;0.0;0.0
13.01.2019 23:00;56.2;13.5;0.27;3.5;2.6;25.1;6.8;0.6;-0.7
14.01.2019 00:00;51.1;13.0;0.23;5.4;3.9;20.2;5.8;3.4;-0.0
14.01.2019 01:00;55.8;11.5;0.25;4.9;2.9;19.8;5.9;0.2;0.0
14.01.2019 02:00;61.4;5.3;0.19;1.8;1.0;7.0;6.1;0.0;0.0
14.01.2019 03:00;59.2;5.0;0.18;1.1;0.6;6.4;6.3;0.0;0.0
14.01.2019 04:00;57.0;5.9;0.18;1.2;0.7;7.4;6.4;0.1;-0.5
14.01.2019 05:00;54.3;8.6;0.19;1.7;0.8;11.1;6.1;0.1;-0.9
14.01.2019 06:00;29.6;40.2;0.24;2.2;1.0;69.5;5.7;0.0;-1.3
14.01.2019 07:00;16.7;59.2;0.41;3.1;1.5;111.1;5.9;0.0;-0.5
14.01.2019 08:00;43.7;31.5;0.25;3.6;1.4;42.0;5.5;0.7;-1.0
14.01.2019 09:00;43.6;42.1;0.28;3.5;1.2;69.6;5.1;0.0;3.1
14.01.2019 10:00;27.5;59.6;0.32;6.1;2.5;99.0;5.5;0.0;44.8
14.01.2019 11:00;47.1;34.9;0.24;6.9;2.8;48.5;4.6;0.3;48.7
14.01.2019 12:00;56.0;24.7;0.23;7.1;2.9;34.0;4.7;0.0;118.9
14.01.2019 13:00;58.6;20.9;0.23;6.5;2.5;30.0;5.1;0.0;161.1
14.01.2019 14:00;48.1;35.8;0.27;6.5;2.6;55.0;5.6;0.0;167.3
14.01.2019 15:00;39.6;52.6;0.35;6.2;2.4;108.0;5.6;0.0;101.6
14.01.2019 16:00;42.9;43.0;0.31;10.6;3.0;62.7;5.8;0.0;64.3
14.01.2019 17:00;36.6;50.6;0.36;12.3;3.0;77.9;5.7;0.0;21.4
14.01.2019 18:00;35.5;49.0;0.40;9.0;3.0;73.9;5.5;0.0;0.1
14.01.2019 19:00;29.7;49.9;0.44;9.2;3.8;68.0;5.2;0.0;-0.4
14.01.2019 20:00;37.1;41.9;0.33;8.6;3.9;55.3;4.8;0.0;-0.1
14.01.2019 21:00;36.3;39.7;0.31;8.6;4.5;52.4;4.5;0.0;-0.1
14.01.2019 22:00;35.3;38.1;0.33;8.5;4.8;48.8;4.4;0.0;0.0
14.01.2019 23:00;47.0;24.6;0.26;7.0;3.8;30.4;3.8;0.0;-1.0
15.01.2019 00:00;52.3;15.5;0.23;5.2;3.2;18.2;3.6;0.0;0.0
15.01.2019 01:00;43.3;24.3;0.24;5.2;3.3;28.6;3.7;0.0;0.0
15.01.2019 02:00;40.5;25.9;0.22;4.6;3.0;30.0;3.7;0.0;-0.5
15.01.2019 03:00;37.5;23.1;0.21;5.4;3.4;25.6;3.4;0.0;-0.8
15.01.2019 04:00;29.5;23.6;0.23;5.6;3.6;27.4;2.9;0.0;-1.0
15.01.2019 05:00;21.4;29.2;0.24;5.4;3.5;38.7;2.2;0.0;-1.0
15.01.2019 06:00;38.8;25.3;0.22;6.0;3.3;36.3;2.3;0.0;-1.0
15.01.2019 07:00;8.3;55.2;0.39;7.6;3.7;109.9;1.7;0.0;-1.0
15.01.2019 08:00;5.6;73.9;0.61;8.8;4.4;195.1;1.9;0.0;-1.0
15.01.2019 09:00;11.5;69.8;0.47;9.2;5.0;174.5;2.2;0.0;9.5
15.01.2019 10:00;9.7;68.8;0.41;12.0;5.2;153.1;2.8;0.0;112.2
15.01.2019 11:00;10.8;69.7;0.41;22.8;7.5;151.4;4.0;0.0;258.7
15.01.2019 12:00;21.4;55.2;0.39;14.0;6.5;116.6;4.6;0.0;358.0
15.01.2019 13:00;33.7;41.9;0.38;13.8;6.4;85.5;5.2;0.0;426.2
15.01.2019 14:00;30.7;43.7;0.32;13.6;6.8;83.1;5.2;0.0;386.4
15.01.2019 15:00;28.6;53.5;0.38;17.3;7.5;117.0;5.5;0.0;321.0
15.01.2019 16:00;26.1;57.8;0.39;17.6;7.8;124.6;5.5;0.0;206.6
15.01.2019 17:00;23.4;53.9;0.44;13.7;6.7;99.9;4.9;0.0;45.7
15.01.2019 18:00;17.0;63.5;0.46;13.2;6.8;114.6;4.2;0.0;0.7
15.01.2019 19:00;4.6;78.4;0.77;15.5;8.2;165.4;3.8;0.0;-1.0
15.01.2019 20:00;6.5;69.7;0.59;17.7;8.8;153.0;3.0;0.0;-1.0
15.01.2019 21:00;19.4;51.7;0.44;15.8;8.8;80.6;2.9;0.0;-1.0
15.01.2019 22:00;27.4;39.1;0.34;13.6;8.3;55.1;2.6;0.0;-1.0
15.01.2019 23:00;32.7;31.4;0.34;11.1;6.6;42.3;2.4;0.0;-1.0
16.01.2019 00:00;35.8;25.9;0.28;9.2;5.6;33.8;2.0;0.0;-1.0
16.01.2019 01:00;41.4;18.2;0.24;8.1;5.2;21.6;1.8;0.0;-1.0
16.01.2019 02:00;42.4;13.7;0.23;8.0;5.5;15.0;1.7;0.0;-1.0
16.01.2019 03:00;32.4;19.1;0.25;11.0;7.9;20.7;1.4;0.0;-1.0
16.01.2019 04:00;15.2;29.2;0.28;10.6;7.8;38.0;0.3;0.0;-1.0
16.01.2019 05:00;18.9;26.7;0.30;14.7;10.9;32.8;0.6;0.0;-0.8
16.01.2019 06:00;7.4;44.2;0.39;17.7;13.1;102.4;0.3;0.0;-0.9
16.01.2019 07:00;8.3;47.7;0.46;23.3;17.8;102.4;0.4;0.0;-1.0
16.01.2019 08:00;2.6;65.0;0.70;23.5;17.7;192.3;0.7;0.0;-0.3
16.01.2019 09:00;12.2;49.2;0.56;23.1;17.7;119.9;1.1;0.0;22.9
16.01.2019 10:00;14.3;46.1;0.42;24.6;17.6;106.8;1.6;0.0;133.8
16.01.2019 11:00;20.5;48.5;0.39;25.8;15.4;117.0;2.5;0.0;243.6
16.01.2019 12:00;26.1;45.8;0.39;20.9;13.0;111.8;3.8;0.0;369.2
16.01.2019 13:00;35.0;37.8;0.36;18.6;10.4;80.3;4.3;0.0;366.9
16.01.2019 14:00;39.6;41.7;0.33;14.2;6.9;87.0;4.9;0.0;402.7
16.01.2019 15:00;37.3;44.4;0.33;15.2;7.6;81.5;5.5;0.0;320.3
16.01.2019 16:00;33.8;50.4;0.36;17.3;8.2;108.0;6.0;0.0;202.6
16.01.2019 17:00;23.2;60.9;0.52;23.4;11.0;125.2;5.8;0.0;62.4
16.01.2019 18:00;14.3;69.4;0.53;20.0;11.1;126.9;5.8;0.0;3.4
16.01.2019 19:00;11.5;74.5;0.58;20.3;11.8;143.7;5.5;0.0;-2.0
16.01.2019 20:00;7.5;69.5;0.57;22.2;13.2;115.9;5.0;0.0;-1.7
16.01.2019 21:00;2.9;80.3;0.80;21.6;13.7;177.9;4.3;0.0;-1.0
16.01.2019 22:00;3.1;74.4;0.65;20.8;13.2;159.6;4.1;0.0;-1.0
16.01.2019 23:00;12.0;59.8;0.51;20.1;12.7;101.9;4.5;0.0;-1.0
17.01.2019 00:00;35.3;35.9;0.34;19.1;11.7;56.6;5.4;0.0;-1.0
17.01.2019 01:00;43.0;27.8;0.33;17.8;11.6;41.8;5.8;0.0;-1.0
17.01.2019 02:00;59.6;13.7;0.26;16.4;11.8;21.6;6.3;0.0;-0.8
17.01.2019 03:00;62.9;9.0;0.23;14.6;10.3;11.8;6.4;0.0;-1.0
17.01.2019 04:00;59.7;7.4;0.21;14.5;9.5;8.7;6.1;0.0;-0.1
17.01.2019 05:00;56.1;9.9;0.22;12.7;9.0;11.0;5.9;0.0;0.0
17.01.2019 06:00;55.5;21.6;0.21;10.3;7.5;39.9;6.2;0.0;-1.2
17.01.2019 07:00;48.8;28.4;0.31;11.2;7.9;52.3;5.8;0.0;-1.3
17.01.2019 08:00;39.2;41.9;0.35;9.9;7.4;83.4;5.7;0.0;-0.1
17.01.2019 09:00;25.5;58.6;0.42;12.4;8.6;120.0;5.7;0.0;5.7
17.01.2019 10:00;23.2;59.4;0.37;12.9;7.9;121.8;5.6;0.3;16.7
17.01.2019 11:00;20.2;65.2;0.34;19.4;7.5;125.6;5.1;0.5;24.0
17.01.2019 12:00;20.8;61.9;0.36;30.7;9.2;106.8;5.3;0.2;26.9
17.01.2019 13:00;33.0;46.2;0.35;22.9;9.5;78.5;5.4;0.1;31.1
17.01.2019 14:00;34.6;54.2;0.37;36.1;8.6;103.8;5.5;0.0;38.3
17.01.2019 15:00;34.4;62.2;0.38;15.6;4.4;122.2;5.6;0.0;36.1
17.01.2019 16:00;34.9;62.6;0.41;21.5;4.8;128.7;5.7;0.0;31.4
17.01.2019 17:00;34.3;58.7;0.53;5.4;3.2;124.8;5.9;0.0;30.6
17.01.2019 18:00;42.1;47.4;0.42;5.4;2.8;91.4;4.0;1.7;-0.7
17.01.2019 19:00;34.2;61.0;0.44;4.1;2.3;124.6;3.3;0.0;-0.6
17.01.2019 20:00;29.8;61.0;0.39;6.0;3.5;103.7;3.7;0.0;-0.3
17.01.2019 21:00;40.2;40.5;0.31;5.9;3.8;56.9;3.9;0.0;-0.6
17.01.2019 22:00;39.7;39.2;0.36;7.4;4.8;56.4;4.1;0.0;-0.4
17.01.2019 23:00;38.3;38.9;0.34;6.3;4.1;55.8;4.1;0.0;-0.3
18.01.2019 00:00;35.8;33.6;0.29;7.1;4.9;42.2;3.5;0.0;-0.2
18.01.2019 01:00;42.1;27.4;0.28;5.8;4.0;34.4;3.1;0.0;-0.9
18.01.2019 02:00;32.4;31.4;0.27;6.9;4.9;40.5;2.9;0.0;-0.3
18.01.2019 03:00;56.5;8.4;0.21;6.4;4.5;8.9;2.5;0.0;-0.9
18.01.2019 04:00;56.7;9.7;0.20;5.9;3.7;11.3;2.7;0.0;-0.3
18.01.2019 05:00;56.8;8.4;0.19;3.7;2.3;10.2;1.8;0.0;-0.7
18.01.2019 06:00;43.8;22.7;0.21;3.5;1.9;27.4;1.8;0.0;-0.5
18.01.2019 07:00;39.7;26.0;0.23;4.4;2.5;34.2;1.2;0.0;-1.0
18.01.2019 08:00;41.3;29.0;0.30;5.6;3.9;40.5;0.9;0.0;-1.0
18.01.2019 09:00;38.5;37.0;0.27;5.3;3.4;51.5;0.7;0.0;9.1
18.01.2019 10:00;47.4;28.6;0.23;5.0;2.8;43.4;1.2;0.0;119.4
18.01.2019 11:00;55.3;20.6;0.20;4.7;2.4;31.5;2.2;0.0;286.5
18.01.2019 12:00;55.3;18.8;0.21;5.5;2.9;31.1;2.4;0.0;366.7
18.01.2019 13:00;56.8;19.8;0.23;7.6;2.8;32.2;3.0;0.0;387.8
18.01.2019 14:00;59.5;15.0;0.22;8.4;3.2;23.2;3.1;0.0;338.6
18.01.2019 15:00;59.4;15.3;0.21;8.7;4.9;23.6;2.8;0.0;285.5
18.01.2019 16:00;55.2;21.0;0.23;10.2;4.9;33.6;2.7;0.0;159.9
18.01.2019 17:00;48.0;27.0;0.26;10.0;5.1;37.1;2.0;0.0;41.3
18.01.2019 18:00;49.4;23.4;0.26;9.0;5.8;30.5;1.3;0.0;0.9
18.01.2019 19:00;48.9;23.2;0.25;10.8;7.3;33.0;0.9;0.0;-1.0
18.01.2019 20:00;46.1;23.4;0.25;12.5;8.7;29.1;0.5;0.0;-1.0
18.01.2019 21:00;42.5;24.8;0.26;14.4;10.3;30.0;0.3;0.0;-1.0
18.01.2019 22:00;41.3;23.6;0.26;15.5;11.7;28.1;0.2;0.0;-0.4
18.01.2019 23:00;44.0;20.9;0.25;15.3;11.9;25.5;0.3;0.0;0.0
19.01.2019 00:00;43.7;20.5;0.27;16.7;13.0;24.6;0.4;0.0;0.0
19.01.2019 01:00;41.1;21.2;0.24;16.8;14.0;24.4;0.2;0.0;-0.5
19.01.2019 02:00;34.7;27.9;0.26;18.5;14.6;37.4;0.1;0.0;-0.3
19.01.2019 03:00;34.7;24.7;0.26;18.8;15.6;31.2;0.3;0.0;0.0
19.01.2019 04:00;31.7;26.9;0.28;20.8;16.9;38.3;0.4;0.0;0.0
19.01.2019 05:00;31.0;28.0;0.27;20.5;16.9;37.6;0.3;0.0;-0.1
19.01.2019 06:00;29.6;30.7;0.28;20.5;16.8;53.3;0.2;0.0;0.0
19.01.2019 07:00;34.7;25.2;0.33;22.2;16.9;39.4;0.2;0.0;0.0
19.01.2019 08:00;29.4;29.7;0.29;25.3;18.9;47.7;0.1;0.0;0.0
19.01.2019 09:00;30.1;31.5;0.33;26.8;19.4;58.9;0.1;0.0;6.6
19.01.2019 10:00;30.8;30.6;0.34;25.5;19.1;53.1;0.3;0.0;61.4
19.01.2019 11:00;27.9;34.1;0.33;25.1;19.4;58.0;0.7;0.0;108.1
19.01.2019 12:00;39.5;29.9;0.33;25.8;18.1;55.7;1.5;0.0;393.3
19.01.2019 13:00;40.7;29.5;0.32;26.6;19.5;60.5;2.2;0.0;406.4
19.01.2019 14:00;42.0;33.2;0.35;25.8;18.4;71.8;2.4;0.0;398.1
19.01.2019 15:00;39.8;39.0;0.35;24.8;18.2;80.2;2.8;0.0;322.1
19.01.2019 16:00;38.5;43.6;0.39;23.5;16.5;89.1;2.6;0.0;198.3
19.01.2019 17:00;36.9;40.6;0.37;21.1;16.3;68.0;1.9;0.0;42.6
19.01.2019 18:00;24.4;56.2;0.42;24.2;17.3;106.8;1.5;0.0;2.4
19.01.2019 19:00;24.9;56.2;0.41;23.5;18.4;96.7;1.3;0.0;-1.0
19.01.2019 20:00;8.7;66.0;0.48;26.6;20.8;107.2;1.2;0.0;-1.0
19.01.2019 21:00;2.7;70.1;0.63;29.3;22.9;146.4;0.8;0.0;-1.0
19.01.2019 22:00;5.7;63.9;0.56;32.6;26.4;102.4;0.5;0.0;-1.0
19.01.2019 23:00;3.2;66.8;0.63;29.9;24.4;137.6;0.4;0.0;-1.0
20.01.2019 00:00;13.3;52.0;0.43;23.9;19.4;78.4;0.4;0.0;-1.0
20.01.2019 01:00;22.0;38.3;0.35;24.5;20.0;47.7;0.3;0.0;-1.0
20.01.2019 02:00;23.2;34.0;0.34;27.2;22.2;51.3;0.3;0.0;-1.0
20.01.2019 03:00;18.6;35.9;0.33;27.6;22.2;49.0;0.1;0.0;-1.0
20.01.2019 04:00;9.7;43.4;0.40;24.2;19.6;65.8;-0.3;0.0;-1.0
20.01.2019 05:00;20.9;37.0;0.35;23.2;19.1;58.5;-0.1;0.0;-0.7
20.01.2019 06:00;19.8;38.1;0.31;22.0;17.7;63.0;0.0;0.0;0.0
20.01.2019 07:00;32.8;29.2;0.31;19.4;15.2;36.0;0.3;0.0;0.0
20.01.2019 08:00;44.0;23.1;0.28;16.3;12.0;27.7;0.5;0.0;0.0
20.01.2019 09:00;49.4;22.2;0.26;18.6;9.7;26.6;0.7;0.0;13.6
20.01.2019 10:00;46.0;28.3;0.28;31.2;10.4;36.4;1.0;0.0;69.8
20.01.2019 11:00;40.9;24.3;0.31;33.9;18.4;38.9;1.6;0.0;131.4
20.01.2019 12:00;47.6;25.9;0.31;30.1;17.1;42.1;1.8;0.0;147.9
20.01.2019 13:00;43.5;27.8;0.32;28.6;18.5;48.9;2.0;0.0;157.8
20.01.2019 14:00;46.1;30.1;0.34;27.8;17.5;52.9;2.4;0.0;199.8
20.01.2019 15:00;47.1;36.7;0.39;28.1;17.7;68.2;3.2;0.0;237.0
20.01.2019 16:00;42.5;36.2;0.36;26.9;16.9;64.9;3.1;0.0;135.3
20.01.2019 17:00;35.8;40.5;0.37;25.5;18.3;64.6;2.8;0.0;49.7
20.01.2019 18:00;26.2;46.2;0.41;28.7;20.8;62.5;2.7;0.0;1.9
20.01.2019 19:00;27.2;47.4;0.39;30.3;22.1;73.7;2.5;0.0;0.0
20.01.2019 20:00;25.8;48.1;0.41;35.0;24.5;71.8;2.5;0.0;0.0
20.01.2019 21:00;26.5;47.0;0.42;33.9;25.1;70.0;2.6;0.0;0.0
20.01.2019 22:00;29.5;42.3;0.39;32.9;23.9;62.8;2.7;0.0;0.0
20.01.2019 23:00;31.7;34.8;0.39;32.2;22.8;47.2;2.6;0.0;0.0
21.01.2019 00:00;26.6;38.0;0.40;36.5;24.3;54.1;2.6;0.0;0.0
21.01.2019 01:00;23.9;34.8;0.36;32.2;23.2;41.5;2.5;0.0;0.0
21.01.2019 02:00;25.1;28.0;0.34;26.1;21.8;30.2;2.3;0.0;0.0
21.01.2019 03:00;43.8;17.6;0.29;25.7;21.5;19.1;2.5;0.0;0.0
21.01.2019 04:00;42.6;15.5;0.26;20.0;17.0;16.7;2.1;0.0;-0.7
21.01.2019 05:00;33.6;26.2;0.28;20.4;16.5;31.0;1.8;0.0;-0.2
21.01.2019 06:00;38.4;31.6;0.27;20.8;15.5;45.9;1.9;0.0;-0.8
21.01.2019 07:00;19.7;51.1;0.39;25.9;18.4;79.1;1.4;0.0;-0.8
21.01.2019 08:00;21.3;48.8;0.41;26.5;19.9;73.4;1.4;0.0;0.0
21.01.2019 09:00;13.8;48.0;0.41;32.0;27.8;76.2;1.6;0.1;5.0
21.01.2019 10:00;18.1;41.2;0.40;35.6;31.0;68.7;1.6;0.0;41.4
21.01.2019 11:00;23.8;34.3;0.39;39.1;32.9;62.2;1.5;0.0;110.7
21.01.2019 12:00;29.6;34.7;0.38;38.3;30.3;69.6;3.0;0.0;372.6
21.01.2019 13:00;26.7;42.9;0.50;47.1;35.2;103.1;3.9;0.0;410.1
21.01.2019 14:00;27.9;46.6;0.48;50.3;36.8;115.1;4.2;0.0;384.4
21.01.2019 15:00;28.0;50.4;0.44;45.7;34.3;121.2;4.4;0.0;310.6
21.01.2019 16:00;33.5;47.7;0.42;41.4;31.1;96.4;4.7;0.0;211.1
21.01.2019 17:00;33.5;46.6;0.42;34.5;26.4;73.5;4.4;0.0;57.2
21.01.2019 18:00;38.6;41.4;0.39;30.3;23.6;55.6;3.6;0.0;1.9
21.01.2019 19:00;16.1;56.8;0.52;36.7;30.7;79.9;2.7;0.0;-1.3
21.01.2019 20:00;12.6;48.5;0.45;45.6;38.6;65.4;2.2;0.0;-1.0
21.01.2019 21:00;10.5;48.1;0.47;49.7;43.6;71.5;1.7;0.0;-1.0
21.01.2019 22:00;10.1;50.2;0.56;48.6;43.4;80.1;1.4;0.0;-1.0
21.01.2019 23:00;10.0;40.1;0.43;50.7;45.9;46.7;0.6;0.0;-1.0
22.01.2019 00:00;12.0;38.6;0.41;50.4;46.0;43.3;0.4;0.0;-1.0
22.01.2019 01:00;14.3;35.8;0.40;48.0;46.1;38.8;0.3;0.0;-0.8
22.01.2019 02:00;20.9;30.4;0.37;45.3;43.6;32.1;0.3;0.0;0.0
22.01.2019 03:00;19.1;30.4;0.37;41.6;40.7;32.0;-0.1;0.0;0.0
22.01.2019 04:00;21.0;27.6;0.36;44.0;42.8;29.1;-0.2;0.0;0.0
22.01.2019 05:00;20.6;28.7;0.36;42.7;41.3;33.6;-0.3;0.0;0.0
22.01.2019 06:00;17.4;31.8;0.35;42.0;40.6;37.3;-0.3;0.0;0.0
22.01.2019 07:00;13.2;36.0;0.38;43.6;41.7;45.6;-0.2;0.0;0.0
22.01.2019 08:00;6.5;49.2;0.48;45.6;43.2;88.9;-0.1;0.0;0.0
22.01.2019 09:00;8.0;52.9;0.52;48.2;44.0;113.3;-0.2;0.0;7.2
22.01.2019 10:00;17.7;49.6;0.42;47.1;38.2;108.2;-0.3;0.0;30.0
22.01.2019 11:00;26.9;50.3;0.36;33.4;22.3;114.9;-0.1;0.0;104.9
22.01.2019 12:00;38.8;43.2;0.34;24.8;16.0;90.4;0.5;0.0;181.1
22.01.2019 13:00;42.8;42.9;0.39;22.3;16.5;86.1;1.3;0.0;294.1
22.01.2019 14:00;41.2;45.0;0.37;27.2;19.8;91.0;2.0;0.0;422.5
22.01.2019 15:00;37.7;50.4;0.36;27.4;21.0;103.6;2.3;0.0;345.4
22.01.2019 16:00;35.7;49.6;0.39;29.9;24.4;102.2;2.2;0.0;228.8
22.01.2019 17:00;31.0;52.3;0.48;29.8;25.3;95.5;1.6;0.0;61.1
22.01.2019 18:00;24.8;56.1;0.46;31.6;27.1;94.2;1.0;0.0;1.3
22.01.2019 19:00;21.0;60.8;0.50;32.1;27.6;103.1;0.5;0.0;-1.2
22.01.2019 20:00;16.5;57.7;0.43;32.2;28.3;80.3;0.1;0.0;-1.0
22.01.2019 21:00;9.1;62.8;0.49;36.3;32.4;82.1;-0.1;0.0;-1.0
22.01.2019 22:00;11.2;61.8;0.51;35.6;32.4;93.0;-0.1;0.0;-1.0
22.01.2019 23:00;22.8;51.3;0.43;30.4;27.4;77.9;-0.2;0.0;-1.0
23.01.2019 00:00;28.2;40.6;0.36;27.7;25.7;54.9;-0.2;0.0;-0.2
23.01.2019 01:00;39.2;27.1;0.29;25.9;21.2;31.8;-0.3;0.0;-0.1
23.01.2019 02:00;43.8;24.3;0.27;24.2;19.1;29.2;-0.2;0.0;-0.6
23.01.2019 03:00;45.3;21.0;0.26;21.5;16.9;24.2;-0.0;0.0;0.0
23.01.2019 04:00;22.4;32.9;0.34;36.3;32.7;36.7;-0.5;0.1;0.0
23.01.2019 05:00;16.6;39.2;0.36;43.9;40.0;54.8;-0.7;0.0;0.0
23.01.2019 06:00;25.2;40.0;0.32;31.0;27.7;67.0;-0.6;0.0;0.0
23.01.2019 07:00;27.1;42.7;0.38;23.8;20.0;77.5;-0.4;0.0;0.0
23.01.2019 08:00;21.2;57.3;0.41;17.1;13.9;107.2;-0.4;0.0;-0.2
23.01.2019 09:00;14.6;66.5;0.49;22.1;18.1;129.5;-0.2;0.0;17.1
23.01.2019 10:00;;;0.40;25.2;20.1;;-0.1;0.0;68.9
23.01.2019 11:00;;;;28.3;18.9;;0.3;0.0;161.2
23.01.2019 12:00;24.4;;;37.8;20.9;;0.7;0.0;134.9
23.01.2019 13:00;24.5;43.7;0.40;44.5;25.9;77.8;1.0;0.0;158.5
23.01.2019 14:00;23.5;43.0;0.38;36.1;28.0;71.2;0.4;0.0;117.1
23.01.2019 15:00;28.7;43.5;0.35;27.3;23.2;64.4;0.4;0.0;87.5
23.01.2019 16:00;38.7;42.4;0.30;16.8;13.2;59.4;-0.1;0.4;53.4
23.01.2019 17:00;19.2;57.1;0.43;21.5;17.8;86.2;-0.0;0.4;18.9
23.01.2019 18:00;7.7;62.4;0.47;32.3;27.3;105.7;0.1;0.1;1.4
23.01.2019 19:00;26.2;47.7;0.40;20.9;17.6;61.0;0.1;0.0;0.0
23.01.2019 20:00;34.2;37.9;0.33;21.9;19.1;51.7;-0.1;0.0;0.0
23.01.2019 21:00;48.6;28.2;0.29;15.2;13.3;35.9;-0.3;0.0;0.0
23.01.2019 22:00;45.0;25.7;0.29;17.7;16.2;32.2;-0.1;0.0;0.0
23.01.2019 23:00;30.7;37.3;0.36;28.1;26.0;60.3;-0.1;0.0;-0.5
24.01.2019 00:00;43.3;20.9;0.29;28.9;26.4;28.0;-0.2;0.0;-1.0
24.01.2019 01:00;47.9;13.6;0.27;27.5;26.6;15.5;-0.3;0.0;-1.0
24.01.2019 02:00;52.6;11.3;0.24;22.3;21.7;12.3;-0.3;0.0;-1.0
24.01.2019 03:00;54.7;9.9;0.23;19.5;19.3;10.9;-0.5;0.0;-1.0
24.01.2019 04:00;59.7;7.3;0.22;15.0;14.8;8.3;-0.5;0.0;-1.0
24.01.2019 05:00;52.9;11.9;0.23;17.3;17.1;15.4;-0.7;0.0;-1.0
24.01.2019 06:00;48.7;19.7;0.23;15.8;15.4;26.2;-0.7;0.0;-0.5
24.01.2019 07:00;40.9;25.3;0.27;17.9;17.7;32.3;-0.5;0.0;0.0
24.01.2019 08:00;28.6;38.3;0.32;19.6;19.0;53.5;-0.4;0.0;0.0
24.01.2019 09:00;31.7;33.4;0.29;23.0;21.6;46.3;-0.3;0.0;9.9
24.01.2019 10:00;33.6;31.8;0.29;26.9;23.7;45.0;-0.1;0.0;49.3
24.01.2019 11:00;37.7;30.9;0.29;28.2;22.3;48.3;0.3;0.0;135.0
24.01.2019 12:00;38.6;24.9;0.31;29.7;23.7;42.6;1.2;0.0;338.2
24.01.2019 13:00;47.6;17.0;0.30;26.1;22.7;27.4;1.9;0.0;416.8
24.01.2019 14:00;52.7;23.2;0.29;19.7;16.1;40.6;2.1;0.0;405.8
24.01.2019 15:00;50.1;24.1;0.28;22.0;16.3;42.2;2.5;0.0;326.3
24.01.2019 16:00;44.7;26.8;0.31;23.9;18.2;45.0;1.6;0.0;195.5
24.01.2019 17:00;38.9;28.1;0.33;24.9;19.6;44.0;0.1;0.0;70.7
24.01.2019 18:00;42.5;29.0;0.33;18.7;15.5;43.5;-1.0;0.0;4.3
24.01.2019 19:00;44.8;25.6;0.30;16.5;14.5;35.6;-1.4;0.0;-0.9
24.01.2019 20:00;42.0;22.4;0.30;17.6;16.0;31.7;-1.7;0.0;-0.3
24.01.2019 21:00;41.0;18.4;0.30;17.3;16.4;24.2;-2.0;0.0;-0.1
24.01.2019 22:00;41.0;17.7;0.30;17.2;16.2;23.6;-2.0;0.0;-0.4
24.01.2019 23:00;34.1;22.3;0.31;17.0;16.0;29.5;-1.9;0.0;-0.3
25.01.2019 00:00;35.5;17.1;0.29;18.0;17.4;20.9;-2.3;0.0;-0.9
25.01.2019 01:00;32.2;17.8;0.29;23.2;21.5;20.6;-2.7;0.0;-1.0
25.01.2019 02:00;32.4;15.2;0.29;24.7;23.1;17.6;-3.0;0.0;-1.0
25.01.2019 03:00;37.6;11.9;0.27;24.7;23.4;13.2;-3.0;0.0;-1.0
25.01.2019 04:00;39.2;11.5;0.27;26.2;24.6;12.4;-3.2;0.0;-1.0
